hour,DEWP,TEMP,PRES,Iws,Is,Ir,pm2.5
12,20,31,1003,7.14,0,0,87
13,19,33,1002,8.93,0,0,73
14,19,33,1001,3.13,0,0,62
16,20,33,1001,1.79,0,0,106
17,19,31,1001,4.02,0,0,95
18,20,28,1001,3.13,0,0,93
19,21,28,1002,4.92,0,0,75
20,21,27,1003,0.89,0,0,62
23,20,25,1005,4.47,0,0,75
2,16,23,1005,12.06,0,0,39
3,15,22,1005,15.19,0,0,46
5,15,21,1007,1.79,0,0,6
7,16,27,1008,3.58,0,0,4
9,14,30,1008,10.29,0,0,10
10,13,31,1008,15.21,0,0,16
11,11,32,1007,20.13,0,0,7
14,9,34,1006,8.94,0,0,7
16,10,34,1005,3.13,0,0,11
19,11,31,1005,11.18,0,0,11
20,10,30,1006,14.31,0,0,18
21,12,30,1006,17.44,0,0,27
23,15,24,1006,1.79,0,0,25
4,13,18,1006,15.2,0,0,28
5,14,19,1007,18.33,0,0,22
7,14,25,1007,26.37,0,0,26
9,12,30,1006,33.52,0,0,17
10,13,33,1006,36.65,0,0,16
11,13,35,1006,40.67,0,0,13
12,11,36,1005,45.59,0,0,14
13,11,36,1005,49.61,0,0,9
14,11,37,1004,52.74,0,0,15
17,11,35,1003,3.13,0,0,6
18,14,34,1003,6.26,0,0,15
20,13,32,1004,1.79,0,0,26
22,15,28,1005,3.57,0,0,25
0,16,25,1006,1.79,0,0,30
1,17,25,1006,0.89,0,0,54
2,17,23,1006,1.78,0,0,43
4,17,21,1006,0.89,0,0,37
5,16,21,1006,0.89,0,0,30
6,17,24,1007,1.79,0,0,26
7,17,26,1007,1.79,0,0,50
8,16,29,1007,1.79,0,0,77
11,16,33,1007,5.36,0,0,48
12,16,33,1006,3.13,0,0,60
14,16,33,1005,9.39,0,0,59
15,15,34,1005,13.41,0,0,61
16,15,35,1004,16.54,0,0,59
18,15,33,1004,24.58,0,0,39
20,16,30,1004,28.16,0,0,62
21,16,29,1005,29.95,0,0,59
22,17,27,1006,31.74,0,0,66
23,17,28,1006,34.87,0,0,69
0,18,25,1006,0.89,0,0,70
1,19,25,1006,1.78,0,0,67
2,19,25,1006,2.23,0,0,59
4,18,23,1006,1.78,0,0,84
5,18,23,1006,0.89,0,0,104
6,19,25,1007,2.68,0,0,94
7,18,27,1007,0.89,0,0,80
10,18,30,1007,3.57,0,0,64
11,19,31,1007,5.36,0,0,71
18,13,34,1003,25.03,0,0,54
21,13,31,1005,38.88,0,0,51
22,14,30,1005,42.01,0,0,59
23,15,28,1005,43.8,0,0,57
1,16,26,1005,48.72,0,0,58
3,17,26,1005,53.64,0,0,63
6,18,25,1005,0.89,0,0,100
7,18,26,1006,1.78,0,0,108
8,19,27,1006,3.13,0,0,108
9,19,29,1006,4.92,0,0,101
10,18,30,1006,6.71,0,0,105
11,17,31,1006,9.84,0,0,105
12,18,31,1005,12.97,0,0,102
13,19,31,1004,16.99,0,0,116
15,21,31,1003,25.03,0,0,122
16,21,31,1003,29.05,0,0,122
18,21,31,1002,36.2,0,0,141
20,21,28,1002,43.35,0,0,168
21,22,28,1002,48.27,0,0,149
23,20,21,1005,0.89,0,4,48
0,20,21,1005,1.78,0,6,27
1,20,21,1004,2.67,0,7,30
4,20,21,1003,0.89,0,1,45
5,20,21,1003,0.89,0,2,65
6,20,21,1004,0.89,0,0,59
7,20,21,1004,2.68,0,0,58
8,20,22,1004,0.89,0,1,57
9,21,22,1004,0.89,0,2,52
10,21,23,1004,0.89,0,0,33
11,21,24,1004,1.79,0,0,50
14,21,25,1002,1.78,0,0,66
15,21,26,1002,2.67,0,0,72
16,21,26,1002,3.56,0,0,78
18,22,25,1001,3.58,0,0,84
19,21,24,1002,5.37,0,0,98
20,21,24,1002,8.5,0,0,110
22,21,23,1003,0.89,0,0,101
23,21,23,1003,1.78,0,0,111
3,21,23,1001,9.83,0,0,190
4,21,23,1001,0.89,0,0,214
5,22,23,1002,1.78,0,0,239
6,22,23,1002,1.79,0,0,250
8,22,24,1002,5.37,0,0,263
9,22,25,1002,7.16,0,0,280
10,22,26,1002,8.95,0,0,277
11,22,27,1001,10.74,0,0,274
13,22,28,1001,1.79,0,0,232
14,22,28,1000,3.58,0,0,212
15,22,29,999,5.37,0,0,177
16,22,30,1000,8.5,0,0,175
18,22,29,1000,13.42,0,0,161
19,23,28,1001,15.21,0,0,150
20,22,28,1000,18.34,0,0,153
21,23,26,1001,0.89,0,0,206
22,23,25,1001,1.78,0,0,237
23,23,25,1002,2.67,0,0,250
2,23,24,1002,0.89,0,0,299
3,23,24,1002,1.78,0,0,303
4,22,24,1003,2.67,0,0,293
6,23,24,1004,6.69,0,0,259
7,23,25,1004,9.82,0,0,226
9,22,28,1005,3.13,0,0,185
10,23,30,1005,0.89,0,0,153
12,22,32,1005,3.57,0,0,152
13,23,31,1004,5.36,0,0,137
14,23,34,1004,7.15,0,0,137
15,23,33,1004,4.02,0,0,139
16,23,32,1004,8.04,0,0,178
17,24,30,1004,12.06,0,0,200
18,23,29,1005,16.98,0,0,213
21,21,26,1007,25.92,0,0,172
22,22,26,1007,27.71,0,0,151
23,22,25,1007,1.79,0,0,156
0,22,25,1007,0.89,0,0,168
1,21,24,1007,0.89,0,0,172
2,21,23,1007,1.78,0,0,174
5,21,23,1007,1.79,0,0,152
7,22,24,1008,1.79,0,0,148
8,22,25,1008,3.58,0,0,125
9,23,26,1008,5.37,0,0,112
10,23,27,1008,8.5,0,0,105
12,22,29,1007,12.08,0,0,96
13,22,30,1007,15.21,0,0,80
14,22,31,1006,18.34,0,0,71
15,22,31,1006,21.47,0,0,67
17,21,31,1005,4.02,0,0,70
19,22,29,1005,11.17,0,0,77
20,22,28,1005,12.96,0,0,91
22,22,27,1006,15.64,0,0,157
23,23,26,1006,17.43,0,0,184
1,23,26,1005,23.69,0,0,207
3,23,25,1005,28.61,0,0,212
7,23,25,1006,37.11,0,0,233
8,22,25,1006,40.24,0,0,240
10,22,27,1006,43.82,0,0,217
11,23,28,1006,46.95,0,0,196
13,23,30,1005,51.87,0,0,157
16,24,30,1004,62.15,0,0,150
18,23,30,1003,69.3,0,0,168
19,23,29,1004,72.43,0,0,167
20,23,28,1004,74.22,0,0,184
1,22,25,1005,84.51,0,0,133
2,21,25,1005,86.3,0,0,130
3,21,25,1005,0.89,0,0,116
9,22,27,1004,12.97,0,0,80
11,22,29,1004,16.55,0,0,103
12,23,30,1003,19.68,0,0,132
13,23,31,1002,22.81,0,0,151
14,23,31,1002,27.73,0,0,165
17,23,31,1000,40.7,0,0,193
19,23,29,1000,46.96,0,0,189
22,22,27,1000,56.35,0,0,239
0,21,27,1001,0.89,0,0,196
1,21,26,1000,1.79,0,0,180
2,21,25,1000,0.89,0,0,192
4,21,24,1000,0.89,0,0,164
6,21,25,1001,0.89,0,0,163
7,22,26,1002,1.79,0,0,144
9,22,28,1002,5.37,0,0,131
11,20,32,1003,3.13,0,0,68
12,15,34,1003,5.81,0,0,26
13,17,34,1002,10.73,0,0,16
14,16,32,1002,4.02,0,0,15
15,14,32,1002,3.13,0,0,10
16,14,32,1002,3.13,0,0,13
22,19,24,1004,1.78,0,0,45
23,19,24,1004,2.67,0,0,42
0,20,23,1004,0.89,0,0,55
1,19,24,1004,1.78,0,0,53
2,18,23,1004,1.79,0,0,85
5,18,22,1005,8.5,0,0,21
6,17,22,1005,11.63,0,0,16
7,17,24,1005,14.76,0,0,17
9,15,27,1006,22.81,0,0,16
12,14,30,1005,3.13,0,0,14
14,12,31,1004,3.58,0,0,8
15,12,31,1003,0.89,0,0,10
16,14,30,1003,1.79,0,0,14
17,16,30,1003,0.89,0,0,14
23,17,29,1002,1.79,0,0,35
0,19,24,1002,2.68,0,0,34
1,19,24,1001,0.89,0,0,28
2,19,23,1001,0.89,0,0,52
3,19,22,1001,0.89,0,0,70
4,18,22,1001,0.89,0,0,52
5,18,21,1001,2.68,0,0,39
6,19,22,1001,4.47,0,0,31
12,12,35,1000,1.79,0,0,15
13,10,36,999,3.58,0,0,17
14,11,37,998,7.6,0,0,18
18,13,35,997,26.38,0,0,18
19,13,34,997,31.3,0,0,24
23,16,29,999,48.74,0,0,42
3,18,22,999,0.89,0,0,58
4,19,22,999,2.68,0,0,58
5,18,23,1000,1.79,0,0,64
6,18,23,1000,4.92,0,0,61
9,13,31,1001,8.04,0,0,18
10,13,32,1001,11.17,0,0,11
11,14,33,1000,0.89,0,0,13
12,14,34,1000,3.13,0,0,12
13,14,35,999,3.13,0,0,9
18,14,34,999,1.79,0,0,9
19,14,32,999,4.92,0,0,18
20,16,28,1000,0.89,0,0,28
21,17,27,1000,1.78,0,0,32
22,17,27,1001,2.67,0,0,33
1,14,27,1002,0.89,0,0,19
2,16,24,1002,1.79,0,0,21
3,13,26,1003,5.81,0,0,9
4,11,26,1003,9.83,0,0,12
6,12,25,1003,16.98,0,0,10
7,13,26,1004,21,0,0,12
8,12,27,1004,25.02,0,0,10
9,12,28,1004,29.04,0,0,10
10,12,30,1004,33.96,0,0,9
12,11,32,1003,42,0,0,6
18,11,33,1000,15.2,0,0,12
21,11,30,1002,1.79,0,0,19
22,12,31,1002,1.79,0,0,22
23,15,27,1003,3.58,0,0,20
0,16,24,1003,4.47,0,0,36
1,15,23,1002,3.13,0,0,35
2,15,25,1002,3.13,0,0,30
3,15,22,1003,3.13,0,0,13
5,14,22,1003,3.13,0,0,20
6,15,25,1003,0.89,0,0,18
8,13,28,1004,7.15,0,0,17
9,14,29,1004,3.13,0,0,10
10,13,32,1003,3.13,0,0,13
14,12,36,1001,4.92,0,0,12
15,12,36,1000,6.71,0,0,11
16,14,31,1001,11.18,0,1,9
17,12,32,1000,16.1,0,2,20
20,17,26,1001,0.89,0,0,26
0,17,23,1003,1.79,0,0,50
3,17,21,1002,2.68,0,0,46
6,17,22,1003,9.83,0,0,21
7,17,24,1003,11.62,0,0,24
11,14,33,1003,1.79,0,0,19
16,15,36,1001,13.41,0,0,39
17,15,36,1000,16.54,0,0,36
18,15,35,1001,19.67,0,0,42
19,18,32,1001,20.56,0,0,38
20,18,29,1001,0.89,0,0,36
22,13,29,1002,4.02,0,0,15
23,16,28,1002,7.15,0,0,19
0,17,28,1003,3.13,0,0,30
1,17,27,1005,10.28,0,0,60
3,15,26,1004,23.25,0,0,29
4,15,25,1004,26.38,0,0,35
5,16,24,1004,30.4,0,0,40
6,17,23,1004,0.89,0,0,42
7,16,25,1004,1.78,0,0,37
8,17,26,1004,3.13,0,0,44
9,17,27,1004,1.79,0,0,49
10,18,29,1004,3.13,0,0,50
11,18,30,1004,7.15,0,0,52
13,17,31,1004,15.2,0,0,52
14,17,31,1003,20.12,0,0,50
16,17,32,1002,29.06,0,0,57
17,17,32,1002,33.98,0,0,45
19,17,30,1002,42.92,0,0,49
21,20,28,1003,51.86,0,1,62
22,21,26,1003,53.65,0,2,73
0,20,27,1004,1.79,0,0,93
1,20,24,1003,1.79,0,0,108
4,21,24,1003,0.89,0,0,85
8,21,26,1004,1.79,0,0,130
9,22,27,1004,0.89,0,0,133
10,21,27,1005,1.78,0,0,148
11,22,27,1004,1.79,0,1,160
12,21,27,1005,0.89,0,2,159
14,22,29,1002,1.79,0,0,142
16,22,31,1002,6.26,0,0,134
17,21,28,1002,13.41,0,0,111
18,20,27,1002,17.43,0,0,90
19,20,26,1003,21.45,0,1,60
20,21,24,1004,24.58,0,2,60
21,20,24,1005,26.37,0,0,70
22,21,23,1005,0.89,0,0,80
23,20,22,1006,1.79,0,0,74
0,19,22,1004,0.89,0,0,64
1,20,23,1006,3.13,0,0,82
7,20,24,1006,2.23,0,0,135
8,21,24,1006,3.12,0,0,142
9,21,26,1006,1.79,0,0,144
11,21,28,1006,3.58,0,0,139
12,21,28,1006,5.37,0,0,129
13,21,29,1005,9.39,0,0,132
15,22,28,1005,17.44,0,0,162
18,22,28,1005,1.78,0,0,152
20,22,26,1006,3.56,0,0,160
23,23,26,1007,0.89,0,0,195
3,21,25,1007,0.89,0,0,158
4,21,25,1007,2.68,0,0,131
5,21,24,1007,0.45,0,0,128
7,21,25,1008,2.68,0,0,112
9,22,28,1008,7.6,0,0,113
10,22,29,1008,9.39,0,0,109
11,23,30,1008,11.18,0,0,120
12,23,31,1007,1.79,0,0,125
13,24,32,1007,3.58,0,0,127
14,23,33,1006,1.79,0,0,143
15,23,34,1006,4.92,0,0,109
17,22,34,1005,12.96,0,0,80
21,24,30,1007,0.89,0,0,84
23,24,29,1007,1.78,0,0,81
3,23,26,1008,8.04,0,0,72
4,23,27,1008,9.83,0,0,77
5,23,27,1008,11.62,0,0,77
7,24,28,1009,0.89,0,0,72
9,24,32,1010,1.79,0,0,60
10,24,34,1009,3.13,0,0,48
11,23,34,1009,6.26,0,0,52
12,23,36,1009,10.28,0,0,66
13,23,35,1008,4.92,0,0,57
14,23,36,1008,4.02,0,0,51
16,22,37,1006,12.06,0,0,38
17,22,36,1006,16.08,0,0,45
18,22,35,1006,21,0,0,48
19,22,34,1007,25.02,0,0,53
22,24,31,1008,33.96,0,0,81
0,24,31,1008,39.77,0,1,41
2,24,29,1007,1.79,0,0,60
3,24,28,1007,3.58,0,0,57
4,24,27,1007,6.71,0,0,65
8,23,30,1007,8.05,0,0,52
10,23,32,1007,12.97,0,0,60
11,23,33,1006,16.99,0,0,52
12,23,34,1005,21.01,0,0,55
14,24,34,1004,30.85,0,0,85
15,23,35,1003,35.77,0,0,87
16,23,36,1002,41.58,0,0,79
17,22,35,1001,48.73,0,0,60
18,22,35,1002,54.54,0,0,69
20,23,33,1002,61.69,0,0,53
22,23,33,1002,69.73,0,0,52
23,23,32,1001,72.86,0,0,48
0,24,32,1001,74.65,0,0,56
1,24,31,1000,76.44,0,0,59
2,24,30,1000,79.57,0,0,60
3,24,30,999,82.7,0,0,55
4,24,30,1000,85.83,0,0,59
5,24,30,1000,88.96,0,0,59
7,20,26,1002,13.86,0,1,20
8,20,27,1002,19.67,0,0,20
10,20,28,1003,27.71,0,0,11
11,21,30,1002,31.73,0,0,15
12,21,32,1002,3.13,0,0,12
14,17,34,1002,11.62,0,0,14
15,17,35,1001,14.75,0,0,15
17,18,35,1002,1.79,0,0,11
19,18,32,1002,0.89,0,0,15
20,15,32,1003,3.13,0,0,17
21,16,31,1004,6.26,0,0,14
23,14,30,1004,7.15,0,0,9
0,16,29,1004,8.94,0,0,6
1,16,27,1005,10.73,0,0,6
2,17,27,1005,12.52,0,0,13
6,16,27,1006,8.94,0,0,14
7,16,27,1006,12.96,0,0,18
8,17,27,1007,14.75,0,0,19
9,15,29,1007,16.54,0,0,15
10,17,28,1007,0.89,0,0,12
14,16,30,1007,12.07,0,1,17
15,17,29,1006,17.88,0,0,16
16,17,29,1006,21.01,0,0,16
17,17,29,1006,24.14,0,0,11
19,17,27,1006,0.89,0,0,8
21,16,28,1006,6.26,0,0,19
22,15,28,1006,10.28,0,0,21
23,15,28,1006,14.3,0,0,17
6,18,23,1005,1.35,0,0,13
7,16,26,1005,1.79,0,0,19
8,19,25,1005,0.89,0,0,20
9,18,26,1005,1.79,0,0,16
10,16,28,1005,4.92,0,0,18
11,16,29,1004,8.94,0,0,19
12,15,30,1004,12.07,0,0,13
14,14,32,1003,6.26,0,0,20
15,13,32,1002,3.13,0,0,16
19,18,30,1002,4.02,0,0,42
20,18,29,1002,8.04,0,0,46
21,19,30,1003,11.17,0,0,43
23,20,25,1003,0.89,0,0,41
0,21,25,1003,0.89,0,0,46
1,21,24,1003,0.89,0,0,55
3,21,24,1003,1.34,0,0,50
5,20,23,1003,0.89,0,0,73
8,20,25,1005,1.34,0,1,76
15,20,29,1006,1.78,0,0,62
16,19,29,1005,1.79,0,0,50
17,20,29,1005,3.58,0,0,69
18,19,30,1005,6.71,0,0,51
19,18,28,1005,9.84,0,0,24
21,19,26,1007,13.42,0,0,35
22,20,24,1008,0.89,0,0,63
23,19,22,1008,0.89,0,0,104
0,19,21,1007,2.68,0,0,136
1,20,22,1007,0.89,0,0,146
2,19,21,1007,0.89,0,0,118
4,19,20,1006,0.89,0,0,149
7,19,23,1007,8.05,0,0,91
8,20,26,1006,12.07,0,0,97
10,18,31,1006,19.22,0,0,49
11,18,32,1006,3.13,0,0,40
13,17,33,1005,3.13,0,0,27
14,16,33,1005,7.15,0,0,32
15,17,34,1004,10.28,0,0,28
16,17,33,1004,13.41,0,0,31
17,16,33,1004,18.33,0,0,38
18,15,32,1004,22.35,0,0,45
19,15,31,1004,27.27,0,0,44
20,14,29,1005,30.4,0,0,55
21,15,28,1006,32.19,0,0,61
22,15,27,1006,35.32,0,0,69
23,16,26,1007,37.11,0,0,69
2,18,24,1006,0.89,0,0,91
3,19,23,1006,0.89,0,0,116
6,19,22,1008,3.57,0,0,149
8,20,27,1009,1.78,0,0,137
9,20,29,1009,2.67,0,0,113
11,20,31,1009,1.79,0,0,107
12,20,32,1009,1.79,0,0,112
13,19,34,1008,3.58,0,0,80
14,18,34,1008,4.02,0,0,62
15,17,35,1007,8.04,0,0,67
16,16,35,1007,13.85,0,0,62
18,16,34,1007,24.58,0,0,72
19,16,32,1007,29.5,0,0,63
20,16,31,1008,33.52,0,0,57
21,17,30,1009,36.65,0,0,62
23,15,29,1009,43.8,0,0,57
0,16,27,1010,45.59,0,0,60
1,16,27,1010,48.72,0,0,68
2,16,26,1010,51.85,0,0,76
3,16,26,1010,54.98,0,0,86
4,17,24,1010,56.77,0,0,97
5,17,24,1010,58.56,0,0,102
8,18,26,1011,1.79,0,0,106
10,18,30,1010,1.78,0,0,105
11,19,32,1010,3.57,0,0,114
13,17,34,1008,8.05,0,0,120
14,16,36,1007,12.97,0,0,99
15,17,36,1006,17.89,0,0,87
16,18,35,1005,22.81,0,0,93
17,17,34,1005,28.62,0,0,85
18,18,33,1004,34.43,0,0,95
19,18,32,1004,38.45,0,0,98
20,19,30,1005,41.58,0,0,99
21,19,29,1005,43.37,0,0,88
0,20,27,1005,50.08,0,0,93
1,20,27,1005,53.21,0,0,95
2,21,26,1005,56.34,0,0,113
3,21,25,1005,58.13,0,0,121
5,21,24,1005,63.05,0,0,134
6,21,24,1005,64.84,0,0,138
8,21,27,1006,68.42,0,0,143
9,22,29,1006,1.79,0,0,125
10,21,30,1005,2.68,0,0,111
11,20,33,1005,5.81,0,0,118
12,19,34,1004,4.02,0,0,110
13,18,35,1004,9.83,0,0,101
14,17,36,1003,16.98,0,0,73
15,17,36,1002,24.13,0,0,61
16,17,35,1002,31.28,0,0,67
17,17,34,1001,37.09,0,0,80
18,17,34,1001,42.9,0,0,81
19,20,33,1002,47.82,0,0,77
20,19,32,1002,52.74,0,0,89
21,20,31,1003,55.87,0,0,88
23,20,28,1003,59.45,0,0,89
0,21,28,1003,62.58,0,0,96
1,21,28,1003,64.37,0,0,90
3,21,27,1003,71.52,0,0,101
4,21,26,1004,73.31,0,0,114
5,21,25,1004,76.44,0,0,135
6,21,25,1004,79.57,0,0,155
8,21,28,1005,86.72,0,0,179
9,22,30,1004,89.85,0,0,151
10,22,32,1004,93.87,0,0,125
11,21,32,1004,99.68,0,0,101
13,19,34,1003,110.41,0,0,97
15,18,34,1002,123.37,0,0,84
16,18,34,1001,129.18,0,0,89
17,20,33,1001,133.2,0,0,89
20,21,30,1001,146.16,0,0,86
21,20,30,1002,151.08,0,0,85
22,22,28,1003,160.02,0,1,83
23,23,24,1004,161.81,0,3,82
0,22,23,1003,164.94,0,5,78
1,22,24,1004,166.73,0,6,69
2,21,23,1003,0.89,0,7,52
3,22,23,1003,4.02,0,8,53
4,22,23,1004,0.89,0,0,88
5,22,23,1004,1.79,0,0,117
6,22,23,1004,4.92,0,1,113
8,22,23,1006,0.89,0,0,134
11,21,26,1006,4.92,0,0,149
13,21,27,1006,8.5,0,0,132
15,22,28,1006,13.42,0,0,122
16,22,28,1005,16.55,0,0,112
17,21,28,1005,18.34,0,0,130
19,22,27,1005,21.92,0,0,157
20,22,26,1006,22.81,0,0,185
21,22,25,1007,24.6,0,0,199
23,22,24,1007,0.89,0,0,211
2,23,25,1008,3.13,0,0,198
3,23,25,1008,4.92,0,0,187
5,23,24,1008,0.89,0,0,192
7,23,24,1008,3.58,0,0,219
8,23,25,1008,5.37,0,0,250
9,23,26,1008,7.16,0,0,227
11,22,28,1008,10.74,0,0,176
12,22,29,1007,13.87,0,0,180
13,22,30,1007,17,0,0,164
14,22,31,1006,20.13,0,0,163
15,22,31,1006,24.15,0,0,155
19,22,29,1005,34.88,0,0,125
20,22,28,1005,36.67,0,0,135
21,22,27,1006,38.46,0,0,167
22,22,27,1007,40.25,0,0,187
23,22,26,1006,42.04,0,0,206
0,22,26,1007,43.83,0,0,196
2,22,25,1006,47.41,0,0,120
5,22,24,1006,3.58,0,0,136
6,23,24,1007,0.89,0,0,146
7,23,25,1007,1.79,0,0,159
9,23,26,1008,5.37,0,0,185
10,23,28,1007,8.5,0,0,152
11,23,29,1007,10.29,0,0,112
12,22,31,1007,1.79,0,0,123
13,22,32,1006,3.58,0,0,109
14,22,32,1006,1.79,0,0,103
17,22,32,1005,11.18,0,0,106
18,23,31,1005,14.31,0,0,115
19,23,30,1005,16.1,0,0,124
20,23,29,1005,17.89,0,0,134
23,24,26,1006,0.89,0,0,101
1,24,26,1005,3.57,0,0,79
2,24,26,1005,5.36,0,0,85
4,23,25,1005,10.28,0,0,88
6,24,25,1005,1.78,0,0,69
8,24,27,1005,4.92,0,0,57
9,24,28,1005,0.89,0,0,77
10,25,29,1004,1.78,0,0,87
11,25,31,1004,2.67,0,0,97
12,24,32,1003,3.56,0,0,101
13,24,33,1002,5.35,0,0,112
14,24,33,1002,7.14,0,0,109
15,24,34,1001,1.79,0,0,110
17,24,34,1001,6.71,0,0,104
18,23,33,1000,9.84,0,0,101
19,23,32,1001,13.86,0,0,100
21,23,31,1002,1.79,0,0,115
22,24,28,1001,0.45,0,0,121
23,24,27,1002,0.89,0,0,119
0,24,27,1001,2.68,0,0,138
2,25,26,1001,0.89,0,0,158
3,24,26,1001,0.89,0,0,184
4,25,26,1001,0.89,0,0,190
5,24,26,1001,1.78,0,0,201
6,24,26,1001,2.23,0,0,175
7,24,27,1002,0.89,0,0,132
11,24,34,1001,1.34,0,0,74
12,24,34,1001,2.23,0,0,82
13,24,34,1000,3.12,0,0,73
14,24,34,999,4.02,0,0,95
15,24,34,1000,8.04,0,0,76
16,24,33,1000,12.96,0,0,102
17,23,29,1000,4.92,0,0,72
18,23,28,1000,0.89,0,0,69
19,24,29,1000,1.78,0,0,52
22,23,27,1002,4.47,0,0,63
23,23,27,1001,0.45,0,0,67
0,24,26,1001,0.89,0,0,74
1,24,26,1001,0.89,0,0,80
2,24,26,1001,0.89,0,1,92
3,24,26,1001,0.89,0,2,89
5,24,26,1001,2.68,0,0,92
7,22,27,1002,3.13,0,0,90
8,20,28,1003,8.05,0,0,59
9,19,26,1003,12.97,0,1,12
10,19,26,1004,18.78,0,2,10
11,18,26,1005,24.59,0,0,7
13,19,22,1006,33.53,0,2,7
16,19,22,1006,4.92,0,0,4
17,19,23,1006,4.02,0,0,7
18,18,22,1006,7.15,0,0,7
19,18,23,1006,1.79,0,0,4
20,18,22,1006,1.79,0,0,2
22,18,21,1007,6.71,0,0,4
23,18,21,1006,8.5,0,0,4
0,18,20,1006,10.29,0,0,6
1,17,20,1007,1.79,0,0,14
3,18,19,1007,1.79,0,0,10
4,18,20,1007,3.58,0,0,8
5,17,20,1007,6.71,0,0,9
6,18,19,1007,9.84,0,0,11
9,19,24,1008,19.23,0,0,14
10,18,27,1008,0.89,0,0,25
13,17,30,1006,1.79,0,0,27
15,15,31,1005,5.37,0,0,28
18,19,29,1005,14.76,0,0,32
22,21,25,1006,21.46,0,0,28
23,21,24,1006,0.89,0,0,26
2,21,22,1007,3.58,0,0,48
4,20,22,1006,2.68,0,0,60
5,19,23,1007,5.81,0,0,63
6,19,22,1008,8.94,0,0,62
7,19,24,1008,12.96,0,0,68
8,19,27,1008,16.09,0,0,63
10,16,31,1008,4.02,0,0,23
11,14,32,1008,4.02,0,0,16
12,12,33,1007,8.94,0,0,8
13,12,34,1007,13.86,0,0,6
14,11,33,1006,17.88,0,0,3
15,10,33,1006,21.01,0,0,2
16,12,33,1006,1.79,0,0,5
17,11,33,1006,3.58,0,0,4
18,10,33,1006,6.71,0,0,8
19,18,30,1006,11.63,0,0,15
20,19,28,1007,14.76,0,0,25
21,20,27,1008,17.89,0,0,28
22,20,26,1008,21.02,0,0,46
23,19,24,1009,22.81,0,0,71
0,19,23,1009,0.89,0,0,125
1,19,22,1009,0.89,0,0,142
2,19,22,1009,0.89,0,0,105
3,19,21,1009,0.89,0,0,101
6,18,21,1010,7.15,0,0,85
8,17,25,1010,12.96,0,0,40
9,17,28,1010,16.09,0,0,52
11,14,30,1010,0.89,0,0,55
12,13,31,1009,1.79,0,0,48
13,15,33,1009,1.79,0,0,41
14,15,32,1008,3.13,0,0,39
16,14,32,1007,10.28,0,0,43
18,16,30,1007,18.32,0,0,37
19,18,29,1008,21.45,0,0,40
20,17,28,1008,24.58,0,0,64
22,17,26,1009,29.5,0,0,56
23,17,25,1009,31.29,0,0,41
0,17,25,1009,34.42,0,0,48
1,18,23,1009,0.89,0,0,29
2,18,22,1009,1.79,0,0,40
3,18,21,1009,0.89,0,0,42
4,18,20,1009,1.78,0,0,47
5,18,21,1010,2.67,0,0,51
6,18,21,1010,0.89,0,0,69
7,19,23,1010,0.89,0,0,79
8,19,26,1010,1.78,0,0,90
9,17,27,1010,2.67,0,0,83
10,18,28,1010,1.79,0,0,76
13,15,31,1008,10.73,0,0,56
14,14,32,1008,15.65,0,0,45
17,14,31,1006,30.41,0,0,49
18,15,30,1006,34.43,0,0,49
20,16,27,1007,39.35,0,0,59
22,18,25,1008,42.93,0,0,59
23,18,25,1008,44.72,0,0,60
1,18,23,1007,48.3,0,0,71
2,18,23,1007,51.43,0,0,90
3,18,22,1007,53.22,0,0,120
4,18,21,1007,0.89,0,0,123
5,18,21,1007,1.34,0,0,132
6,19,21,1008,0.89,0,0,144
8,20,25,1008,3.58,0,0,160
9,20,26,1007,5.37,0,0,124
10,18,28,1008,1.79,0,0,95
13,18,31,1006,6.26,0,0,70
14,16,31,1005,10.28,0,0,58
15,17,31,1004,13.41,0,0,53
16,16,31,1003,18.33,0,0,54
17,15,31,1003,23.25,0,0,44
18,17,29,1003,26.38,0,0,33
19,16,28,1003,30.4,0,0,46
20,17,28,1004,33.53,0,0,42
21,18,27,1005,36.66,0,0,55
23,18,21,1005,0.89,0,2,18
0,19,21,1004,1.79,0,0,17
1,18,21,1004,1.79,0,0,22
3,18,20,1004,0.89,0,0,24
4,17,19,1004,0.89,0,0,21
6,18,19,1004,0.89,0,0,31
7,19,22,1004,1.79,0,0,31
9,19,25,1004,1.79,0,0,25
11,18,29,1004,1.78,0,0,38
12,17,30,1003,3.13,0,0,37
14,17,33,1002,1.79,0,0,32
15,16,33,1001,3.58,0,0,30
16,16,33,1000,4.02,0,0,23
17,18,33,1000,8.94,0,0,20
18,17,32,1000,13.86,0,0,28
19,18,31,1001,18.78,0,0,43
20,19,29,1001,20.57,0,0,53
21,19,27,1002,22.36,0,0,49
22,20,26,1003,1.79,0,0,53
23,20,25,1003,3.58,0,0,78
0,19,24,1004,1.79,0,0,86
1,20,23,1004,5.81,0,0,65
3,18,22,1004,13.86,0,0,53
5,18,21,1005,20.12,0,0,20
6,18,21,1005,21.91,0,0,12
7,18,25,1005,23.7,0,0,13
9,15,29,1006,4.02,0,0,12
13,11,34,1004,1.79,0,0,6
14,11,33,1003,4.02,0,0,11
16,10,34,1002,3.58,0,0,9
17,11,34,1002,5.37,0,0,9
18,12,33,1002,0.89,0,0,14
19,16,29,1002,1.34,0,0,21
20,16,26,1003,2.23,0,0,22
